#
# simpletest.rb log for n = 1000000, m = 100, eps = 0.1
#
bxx,0.05555555555555555,0.0002290614236454256,100,0.13203639426979402,1.0522415470420527
bxb,0.018518518518518517,0.0001348168498014911,100,-0.1338743528356626,1.0313756830100649
b,0.3333333333333333,0.0004714045207910317,100,-0.07652309585997313,0.9713577137598672
a,0.16666666666666666,0.000372677996249965,100,-0.24505516179013123,0.9676698326653009
ab,0.05555555555555555,0.0002290614236454256,100,0.0722707655483402,1.0849122469038122
bx,0.16666666666666666,0.000372677996249965,100,0.18845580914370522,1.2157306852218168
bxaa,0.0015432098765432098,3.9253386857953405e-05,100,0.10063140465011483,0.8772365675111973
bxbxx,0.0030864197530864196,5.546975541855379e-05,100,-0.04560598955829205,1.190634358152471
aaaab,0.00025720164609053495,1.603544490819582e-05,100,-0.007586075174800655,0.9617621976137233
bxa,0.009259259259259259,9.577852252582037e-05,100,0.13250090318860513,1.0225869036201727
aabx,0.004629629629629629,6.788369582692212e-05,100,-0.029751321065056305,0.9959170854352187
abxb,0.0030864197530864196,5.546975541855379e-05,100,0.05282602909405115,1.0049561650352248
abx,0.027777777777777776,0.0001643355495305449,100,0.004638206549959969,1.0303007947009104
bxxxa,0.0010288065843621398,3.20585112158084e-05,100,-0.061655525699057544,0.9606176659191414
bxbxxxb,0.0001143118427069044,1.0691060541850904e-05,100,0.054078572545011735,0.88622601788617
abxxbx,0.0005144032921810698,2.2674626379150398e-05,100,0.05189535647706269,1.0364393742425029
aa,0.027777777777777776,0.0001643355495305449,100,0.027639924746651202,1.0220221248413484
bxxb,0.006172839506172839,7.83245527188242e-05,100,0.13151040726831012,1.0264549066507578
abxxx,0.0030864197530864196,5.546975541855379e-05,100,0.030291226289027348,0.8196113484362799
bxxx,0.018518518518518517,0.0001348168498014911,100,-0.025505109513983847,0.9907246469585288
bxxxxb,0.0006858710562414265,2.6180157316861883e-05,100,0.0007235922360690237,1.069290594709901
abxxa,0.0005144032921810699,2.2674626379150398e-05,100,0.00735217489993111,1.1316975759914576
bxxxxxx,0.0006858710562414265,2.6180157316861883e-05,100,-0.014937123436404546,1.0426511131135812
bxbxxbx,0.0001714677640603566,1.3093447325522975e-05,100,-0.09453309197982157,1.0109146669732207
bxab,0.0030864197530864196,5.546975541855379e-05,100,0.014246446691850696,1.0322090290372303
abxbx,0.0015432098765432098,3.9253386857953405e-05,100,-0.0838112786322081,0.9761068963963485
aab,0.009259259259259259,9.577852252582037e-05,100,0.03686359580029336,0.9379186157370267
bxbx,0.009259259259259259,9.577852252582037e-05,100,-0.026407373934766033,1.0567662795094124
bxxxx,0.006172839506172839,7.83245527188242e-05,100,-0.03548703537213013,1.0980675492914593
bxxab,0.0010288065843621398,3.20585112158084e-05,100,-0.09160077155085469,0.9484931917575972
abxx,0.009259259259259259,9.577852252582037e-05,100,0.03540189022885792,1.082882709581801
aaaa,0.0007716049382716049,2.7767058974454603e-05,100,0.17773080443756428,1.1008398580438454
bxxxaa,0.0001714677640603566,1.3093447325522975e-05,100,-0.05252734770742599,1.0391815040659533
aaa,0.004629629629629629,6.788369582692212e-05,100,0.04788145858554722,0.9286151946586918
aabxb,0.0005144032921810699,2.2674626379150398e-05,100,0.005588088500836793,0.9483183211314474
bxabxx,0.0005144032921810698,2.2674626379150398e-05,100,0.21242721879462753,1.0768645925252167
bxxbx,0.0030864197530864196,5.546975541855379e-05,100,-0.14872524719408026,1.016707199602958
bxxabx,0.0005144032921810698,2.2674626379150398e-05,100,0.0885001492582656,0.9803284965856829
bxbxxx,0.0010288065843621396,3.20585112158084e-05,100,-0.12747268064414746,1.0680875665498923
bxxa,0.0030864197530864196,5.546975541855379e-05,100,0.0825719687966825,1.0404244829546865
bxxxxbx,0.0003429355281207132,1.8515342917274466e-05,100,0.12068217635883242,1.019267272784752
aaab,0.0015432098765432098,3.9253386857953405e-05,100,0.17884121648391754,0.9972491493252124
bxxbxbx,0.0001714677640603566,1.3093447325522975e-05,100,-0.12126402015316433,1.148068472475107
bxbxa,0.0005144032921810699,2.2674626379150398e-05,100,0.02190588769245757,0.9268098553041918
abxxxx,0.0010288065843621396,3.20585112158084e-05,100,-0.04138009882022918,0.8258177007841869
aabxxx,0.0005144032921810698,2.2674626379150398e-05,100,-0.12627736983144375,1.0726003093092067
abxxxa,0.0001714677640603566,1.3093447325522975e-05,100,-0.05023612529256807,0.9782658924490817
abxbxx,0.0005144032921810698,2.2674626379150398e-05,100,-0.14744640662057334,0.9922456384690375
abxbxxx,0.0001714677640603566,1.3093447325522975e-05,100,-0.054054829317331334,0.8919341750198952
bxxxb,0.0020576131687242796,4.5314229517582796e-05,100,0.19390887518700844,0.934190467135481
bxxxxx,0.002057613168724279,4.5314229517582796e-05,100,0.13542834868988862,1.0204329032567243
aabxxxx,0.0001714677640603566,1.3093447325522975e-05,100,0.13688037192083047,0.9831860768029151
abxab,0.0005144032921810699,2.2674626379150398e-05,100,-0.08305725305364252,1.0596543040310011
aabxxb,0.0001714677640603566,1.3093447325522975e-05,100,0.05821506901070787,0.9082815511917784
bxxbxa,0.0001714677640603566,1.3093447325522975e-05,100,-0.08536820232038983,1.1545940368610588
bxbxb,0.0010288065843621398,3.20585112158084e-05,100,-0.07756393755782487,0.8860833610835769
abxa,0.0015432098765432098,3.9253386857953405e-05,100,-0.07591387092260612,0.985318094017112
bxxxbx,0.0010288065843621396,3.20585112158084e-05,100,0.02662056363489472,1.1364891038242457
bxxxbxx,0.0003429355281207132,1.8515342917274466e-05,100,-0.059168664907152176,1.053749891058302
bxbxxb,0.0003429355281207132,1.8515342917274466e-05,100,-0.052147460893765415,1.0611987947567478
aabxx,0.0015432098765432098,3.9253386857953405e-05,100,-0.1551427031060348,0.9588948306294217
abxxb,0.0010288065843621398,3.20585112158084e-05,100,-0.04668290277315835,0.9560157290831501
aaabx,0.0007716049382716049,2.7767058974454603e-05,100,0.016028407214626342,1.11353771851332
bxabx,0.0015432098765432098,3.9253386857953405e-05,100,-0.03871962816125367,0.893197891190519
bxxbxb,0.0003429355281207132,1.8515342917274466e-05,100,-0.09967561113822974,0.8857144236873453
bxxxxxb,0.0002286236854138088,1.5118578525254171e-05,100,0.07780589849940361,0.9933891628550455
aaabxx,0.0002572016460905349,1.603544490819582e-05,100,0.229388952444037,1.0384489001529429
bxxbxx,0.0010288065843621396,3.20585112158084e-05,100,-0.16303266009315748,1.0750394279564792
bxbxbx,0.0005144032921810698,2.2674626379150398e-05,100,0.06115681007230653,1.1075310841162769
bxaab,0.0005144032921810699,2.2674626379150398e-05,100,0.13039720123674628,0.9390197901231772
abxbxb,0.0001714677640603566,1.3093447325522975e-05,100,-0.07696705346591083,0.9780774649610661
abxaa,0.00025720164609053495,1.603544490819582e-05,100,0.012369716624680272,1.0507898146333996
abxxxxx,0.0003429355281207132,1.8515342917274466e-05,100,0.1368849548512632,1.0531038695610953
aabxbx,0.0002572016460905349,1.603544490819582e-05,100,0.07847327696046351,1.0084254698646073
abxxab,0.0001714677640603566,1.3093447325522975e-05,100,0.03835780808193894,1.0791139161519754
bxbxxxx,0.0003429355281207132,1.8515342917274466e-05,100,-0.027303200538704532,0.9227520763738447
bxxxxbxx,0.00011431184270690439,1.0691060541850904e-05,100,-0.03290999106469164,0.9819250838396785
bxxxbxxx,0.00011431184270690439,1.0691060541850904e-05,100,-0.1872445394044902,1.147202238035476
bxxaab,0.0001714677640603566,1.3093447325522975e-05,100,0.018500547153170104,0.9325000989764843
bxxxab,0.0003429355281207132,1.8515342917274466e-05,100,-0.06727005415336773,0.833435719059848
abxxbxx,0.0001714677640603566,1.3093447325522975e-05,100,-0.018159011484556956,1.0913628624951064
bxaaa,0.00025720164609053495,1.603544490819582e-05,100,-0.0050916011998655185,1.0243498413605607
bxxbxxb,0.0001143118427069044,1.0691060541850904e-05,100,-0.14702402074624074,1.097686136435442
bxxxabx,0.0001714677640603566,1.3093447325522975e-05,100,-0.07162086783124222,1.0775489408158265
aabxa,0.00025720164609053495,1.603544490819582e-05,100,0.10279439821607735,1.0063445407901765
bxbxbxx,0.0001714677640603566,1.3093447325522975e-05,100,0.1109131845524404,0.9300263535541126
